Nomenclature	library_id	reference_name	polya_length	cumpct	polya_pct	size	polyA	type	line	diff	subunit	title
LSU-2	57-WC-noATc	toxo_LSU_rRNA_RB	16	93.4876333106422	2.15566144769685	2965.18906237437	0	Untreated	57-WC	1.35318838722348	LSU	LSU-2 | size=2965 | diff=1.4
LSU-2	57-WC-noATc	toxo_LSU_rRNA_RB	17	95.9609711822101	2.47333787156796	2965.18906237437	0	Untreated	57-WC	1.35318838722348	LSU	LSU-2 | size=2965 | diff=1.4
LSU-2	57-WC-noATc	toxo_LSU_rRNA_RB	18	98.0939414567733	2.13297027456319	2965.18906237437	0	Untreated	57-WC	1.35318838722348	LSU	LSU-2 | size=2965 | diff=1.4
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	0	69.3181818181818	69.3181818181818	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	1	81.6414141414142	12.3232323232323	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	2	82.3484848484849	0.707070707070707	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	3	82.8787878787879	0.53030303030303	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	4	85.5555555555556	2.67676767676768	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	5	91.5909090909091	6.03535353535354	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	6	96.1868686868687	4.5959595959596	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-48ATc	toxo_LSU_rRNA_RW	7	98.459595959596	2.27272727272727	4363.91947248802	0	PolyA-KO	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	0	67.3882185947481	67.3882185947481	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	1	78.4421575585522	11.0539389638041	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	2	79.2760823278921	0.833924769339958	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	3	79.6309439318666	0.35486160397445	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	4	83.0908445706175	3.45990063875089	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	5	89.5315826827537	6.44073811213627	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	6	93.8431511710433	4.31156848828957	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	7	95.7771469127041	1.93399574166075	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	8	97.2675656493968	1.49041873669269	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	9	97.9595457771469	0.691980127750177	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	10	98.4563520227112	0.49680624556423	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	11	98.6692689850958	0.21291696238467	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-21	57-WC-noATc	toxo_LSU_rRNA_RW	12	98.8644428672818	0.195173882185947	4363.91947248802	0	Untreated	57-WC	0.285626492031744	LSU	LSU-21 | size=4364 | diff=0.3
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	0	77.1245159975545	77.1245159975545	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	1	88.6081108620338	11.4835948644793	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	2	89.5251681271653	0.917057265131445	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	3	90.3097615651111	0.784593437945792	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	4	91.8381903403301	1.52842877521907	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	5	94.3550030568576	2.51681271652741	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	6	96.7087833706949	2.35378031383738	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-48ATc	toxo_LSU_rRNA_RX	7	98.4104340737722	1.70165070307724	27461.7186190594	2	PolyA-KO	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	0	81.7105886065962	81.7105886065962	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	1	92.8278365157014	11.1172479091053	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	2	93.3406974909263	0.51286097522487	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	3	93.632633738362	0.291936247435695	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	4	93.8772289727	0.244595234338015	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	5	94.2480669086318	0.370837935931829	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	6	94.9660722739467	0.718005365314818	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	7	96.2206091210352	1.25453684708853	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	8	97.1279785387407	0.907369417705539	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	9	97.5698279943191	0.441849455578349	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	10	98.0984693072432	0.528641312924097	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	11	98.5560991005207	0.457629793277576	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-22	57-WC-noATc	toxo_LSU_rRNA_RX	12	98.9742780495503	0.418178949029509	27461.7186190594	2	Untreated	57-WC	-0.0612350103273257	LSU	LSU-22 | size=27462 | diff=-0.1
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	0	69.682214249103	69.682214249103	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	1	86.4684777037417	16.7862634546386	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	2	90.2614044079959	3.79292670425423	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	3	92.3885187083547	2.12711430035879	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	4	93.0548436699129	0.666324961558175	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	5	93.4648898001025	0.410046130189646	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	6	94.1312147616607	0.666324961558175	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	7	94.6950281906715	0.563813429010764	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	8	95.3869810353665	0.691952844695028	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	9	95.8482829318298	0.461301896463352	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	10	96.7708867247566	0.922603792926704	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	11	97.5909789851358	0.820092260379293	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	12	98.3854433623783	0.79446437724244	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-48ATc	toxo_LSU_rRNA_RY	13	98.8980010251153	0.512557662737058	2933.58918865393	13	PolyA-KO	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	0	61.2357823547495	61.2357823547495	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	1	77.7128804180756	16.4770980633262	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	2	81.7091915155241	3.99631109744851	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	3	85.3058715032278	3.59667998770366	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	4	87.6114355979096	2.30556409468183	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	5	89.3329234552721	1.72148785736243	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	6	90.4703350753151	1.13741162004304	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	7	91.3925607131878	0.922225637872733	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	8	92.8681217337842	1.47556102059637	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	9	93.6366430986781	0.768521364893944	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	10	94.5896095911466	0.952966492468491	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	11	95.0199815554872	0.430371964340609	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	12	95.5425760836151	0.522594528127882	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	13	95.94220719336	0.399631109744851	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	14	96.3110974485091	0.368890255149093	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	15	96.4648017214879	0.153704272978789	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	16	96.9259145404242	0.461112818936367	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	17	97.2333230863818	0.307408545957578	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	18	97.3870273593606	0.153704272978789	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	19	97.7866584691054	0.399631109744851	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	20	97.9403627420842	0.153704272978789	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	21	98.3092529972333	0.368890255149093	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	22	98.5551798339994	0.245926836766062	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-23	57-WC-noATc	toxo_LSU_rRNA_RY	23	98.7703658161697	0.215185982170304	2933.58918865393	13	Untreated	57-WC	0.901812985623963	LSU	LSU-23 | size=2934 | diff=0.9
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	0	33.1630353117956	33.1630353117956	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	1	45.9804658151766	12.8174305033809	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	2	46.9722013523666	0.991735537190083	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	3	47.2877535687453	0.315552216378663	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	4	47.7836213373403	0.495867768595041	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	5	48.1893313298272	0.405709992486852	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	6	48.5950413223141	0.405709992486852	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	7	49.2261457550714	0.631104432757325	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	8	51.2997746055597	2.07362885048835	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	9	58.5274229902329	7.22764838467318	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	10	78.2569496619083	19.7295266716754	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	11	91.8106686701728	13.5537190082645	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	12	95.9729526671675	4.16228399699474	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	13	97.8963185574756	1.92336589030804	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-48ATc	toxo_LSU_rRNA_Ra	14	98.6175807663411	0.721262208865515	13649.7368217486	5	PolyA-KO	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	0	31.9214876033058	31.9214876033058	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	1	45.2582644628099	13.3367768595041	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	2	46.0537190082645	0.795454545454545	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	3	46.353305785124	0.299586776859504	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	4	46.5805785123967	0.227272727272727	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	5	46.8904958677686	0.309917355371901	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	6	47.1590909090909	0.268595041322314	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	7	47.4173553719008	0.258264462809917	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	8	48.047520661157	0.630165289256198	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	9	50.5165289256198	2.46900826446281	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	10	60.7954545454546	10.2789256198347	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	11	75.0206611570248	14.2252066115703	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	12	85.9607438016529	10.9400826446281	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	13	91.8078512396694	5.84710743801653	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	14	94.4834710743802	2.67561983471074	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	15	96.2809917355372	1.79752066115702	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	16	97.6239669421488	1.34297520661157	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	17	98.2954545454546	0.671487603305785	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-25	57-WC-noATc	toxo_LSU_rRNA_Ra	18	98.9979338842975	0.702479338842975	13649.7368217486	5	Untreated	57-WC	0.836025544703231	LSU	LSU-25 | size=13650 | diff=0.8
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	0	22.3773994005484	22.3773994005484	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	1	46.5499649257063	24.1725655251578	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	2	52.4296919839296	5.87972705822333	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	3	74.4786684522671	22.0489764683375	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	4	95.9218162107009	21.4431477584338	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	5	97.1207193418787	1.19890313117786	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	6	97.879599515337	0.758880173458325	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	7	98.1538167208724	0.274217205535361	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	8	98.322811045214	0.16899432434156	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	9	98.5109368024998	0.188125757285887	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	10	98.7660225750909	0.255085772591034	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-48ATc	toxo_LSU_rRNA_Rb	11	98.947771188062	0.181748612971112	26280.8330122209	3	PolyA-KO	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	0	6.42040911084169	6.42040911084169	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	1	10.11685196172	3.69644285087832	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	2	13.1142466530812	2.99739469136121	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	3	36.2860164572962	23.1717698042149	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	4	84.5874068150747	48.3013903577785	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
